"Run","Run ID","metric","step","timestamp","value"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13622","1765813347065","1.8768203258514404"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13725","1765813524913","1.8723716735839844"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13828","1765813702514","1.869666576385498"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","13932","1765813882199","1.8663084506988525"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14035","1765814095282","1.889621615409851"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14138","1765814273536","1.8434802293777466"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14241","1765814452385","1.859069585800171"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14344","1765814630168","1.8329956531524658"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14448","1765814809834","1.857244849205017"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14551","1765814987946","1.842743158340454"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14654","1765815166882","1.8390886783599854"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14757","1765815344824","1.8443048000335693"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14860","1765815522595","1.8038609027862549"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","14964","1765815702083","1.8138186931610107"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15067","1765815880631","1.8348098993301392"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15170","1765816059032","1.8259937763214111"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15273","1765816238132","1.8259673118591309"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15376","1765816415943","1.817869782447815"
